eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm,process,fromVolume
37,Collimator,gamma,1.21073,11.023,-2.28036,-575,Transportation,World
37,Collimator,gamma,0.513271,-26.3567,22.2378,-575,Transportation,World
37,Collimator,gamma,2.89607,-24.8399,23.9806,-575,Transportation,World
37,Collimator,gamma,3.40053,11.3927,9.711,-575,Transportation,World
37,Collimator,gamma,2.80872,9.76684,-34.3696,-575,Transportation,World
37,Collimator,e-,44.3224,-14.4057,19.8259,-575,Transportation,World
37,Collimator,gamma,0.510999,-4.13053,-9.10707,-567.042,Transportation,World
37,Collimator,gamma,0.887014,-9.72565,-2.3263,-527.599,Transportation,World
37,Collimator,gamma,1.56274,4.02924,-17.6371,-575,Transportation,World
37,Collimator,gamma,25.3104,10.1565,-5.60681,-575,Transportation,World
37,Collimator,gamma,0.282183,-9.99995,0.0330325,-559.367,Transportation,World
37,Collimator,gamma,1.62889,9.91789,-4.31256,-575,Transportation,World
37,Collimator,gamma,1.71466,16.012,-0.868485,-575,Transportation,World
37,Phantom,gamma,1.30203,10.3364,0.758048,-365,Transportation,World
37,Scint1,gamma,1.30203,14.6047,1.14311,-202.5,Transportation,World
37,DWC1,gamma,1.30203,18.6103,1.50447,-50,Transportation,World
37,DWC2,gamma,1.30203,25.177,2.09686,200,Transportation,World
37,Scint2,gamma,1.30203,35.6179,3.03877,597.5,Transportation,World
sportation,World
45,Phantom,gamma,3.34481,-8.04336,6.11834,-365,Transportation,World
45,Scint1,gamma,3.34481,-11.4598,8.66117,-202.5,Transportation,World
45,DWC1,gamma,3.34481,-14.6661,11.0475,-50,Transportation,World
45,DWC2,gamma,3.34481,-19.9222,14.9596,200,Transportation,World
45,Scint2,gamma,3.34481,-28.2795,21.1797,597.5,Transportation,World
45,Collimator,gamma,0.907177,-30.5007,16.3888,-575,Transportation,World
45,Collimator,gamma,2.72718,-34.6403,13.9618,-575,Transportation,World
45,Phantom,gamma,2.94678,0.0889217,0.682787,-365,Transportation,World
45,Scint1,gamma,2.80774,-20.6769,4.45849,-202.5,Transportation,World
45,DWC1,gamma,2.80774,-40.5192,8.06178,-50,Transportation,World
45,DWC2,gamma,2.80774,-73.0477,13.9688,200,Transportation,World
45,Collimator,gamma,5.3446,-10.6355,-5.61207,-575,Transportation,World
45,Collimator,gamma,1.17347,-33.3277,11.2647,-575,Transportation,World
45,Collimator,gamma,5.77089,-49.9948,-16.2,-575,Transportation,World
45,Collimator,gamma,4.21756,-16.4562,-22.7809,-575,Transportation,World
45,Phantom,gamma,16.8601,-0.138527,0.693263,-365,Transportation,World
45,Scint1,gamma,16.8601,-0.242606,0.963207,-202.5,Transportation,World
45,DWC1,gamma,16.8601,-0.34028,1.21654,-50,Transportation,World
45,DWC2,gamma,16.8601,-0.500401,1.63184,200,Transportation,World
45,Scint2,gamma,16.8601,-0.754995,2.29216,597.5,Transportation,World
81,-0.144961,-365,Transportation,World
29,Scint1,gamma,1.36246,-1.73133,-0.303576,-202.5,Transportation,World
29,DWC1,gamma,1.36246,-2.1954,-0.45243,-50,Transportation,World
29,DWC2,gamma,1.36246,-2.95619,-0.696454,200,Transportation,World
29,Scint2,gamma,1.36246,-4.16584,-1.08445,597.5,Transportation,World
,World
49,Scint2,gamma,4.82108,-16.8709,9.76454,597.5,Transportation,World
49,Collimator,e+,37.3057,-19.3762,3.89391,-575,Transportation,World
49,Collimator,gamma,3.44709,-15.7511,3.36063,-575,Transportation,World
49,Collimator,e-,29.1626,17.4292,-6.64598,-575,Transportation,World
49,Phantom,gamma,13.0149,-4.60469,3.50373,-365,Transportation,World
49,Scint1,gamma,13.0149,-6.57463,4.99633,-202.5,Transportation,World
49,DWC1,gamma,13.0149,-8.42335,6.39708,-50,Transportation,World
49,DWC2,gamma,13.0149,-11.454,8.69339,200,Transportation,World
49,Scint2,gamma,13.0149,-16.2728,12.3445,597.5,Transportation,World
49,Collimator,e-,3.15539,-3.9574,-41.7339,-575,Transportation,World
49,Collimator,gamma,12.5182,-40.7652,-31.2709,-575,Transportation,World
49,Collimator,gamma,5.96452,25.7772,-47.5827,-575,Transportation,World
49,Phantom,gamma,46.7057,-4.75488,4.67532,-365,Transportation,World
49,Scint1,gamma,46.7057,-6.78741,6.66568,-202.5,Transportation,World
49,DWC1,gamma,46.7057,-8.69486,8.53355,-50,Transportation,World
49,DWC2,gamma,46.7057,-11.8218,11.5956,200,Transportation,World
49,Scint2,gamma,46.7057,-16.7937,16.4644,597.5,Transportation,World
49,Phantom,gamma,1.73533,-4.19069,3.48361,-365,Transportation,World
49,Scint1,gamma,1.73533,-5.98373,4.96812,-202.5,Transportation,World
49,DWC1,gamma,1.73533,-7.66644,6.36126,-50,Transportation,World
49,DWC2,gamma,1.73533,-10.425,8.64511,200,Transportation,World
49,Scint2,gamma,1.73533,-14.811,12.2764,597.5,Transportation,World
49,Collimator,e+,22.1795,5.17764,-8.55523,-557.71,Transportation,World
49,Collimator,e+,2.02067,8.46046,-5.3311,-554.327,Transportation,World
49,Collimator,gamma,0.510999,-9.97158,-0.753323,-560.254,Transportation,World
49,Collimator,gamma,2.06589,8.96267,-4.43514,-553.463,Transportation,World
49,Collimator,gamma,0.510999,-8.74814,-4.84459,-557.824,Transportation,World
49,Collimator,e-,5.63666,0.542934,9.98525,-538.01,Transportation,World
49,Collimator,gamma,0.420506,-6.99838,-18.6255,-575,Transportation,World
49,Collimator,gamma,1.95458,-11.5376,-30.8807,-575,Transportation,World
49,Collimator,e-,19.9003,-9.50544,30.4798,-575,Transportation,World
49,Collimator,gamma,0.106306,-20.6025,27.745,-575,Transportation,World
49,Phantom,e-,563.504,10.6708,11.0018,-365,Transportation,World
49,Scint1,e-,555.623,14.6059,15.591,-202.5,Transportation,World
49,DWC1,e-,554.301,18.194,20.0751,-50,Transportation,World
49,DWC2,e-,554.206,24.1608,27.4352,200,Transportation,World
49,Scint2,e-,554.162,34.1921,39.1792,597.5,Transportation,World
49,Scint1,gamma,0.710417,15.3561,15.5964,-202.5,Transportation,World
49,DWC1,gamma,0.710417,19.828,19.8948,-50,Transportation,World
49,DWC2,gamma,0.710417,27.1591,26.9415,200,Transportation,World
49,Scint2,gamma,0.710417,38.8154,38.1457,597.5,Transportation,World
49,Phantom,gamma,1.94479,4.60102,9.87374,-365,Transportation,World
49,Scint1,gamma,1.94479,6.53273,14.0759,-202.5,Transportation,World
49,DWC1,gamma,1.94479,8.34556,18.0194,-50,Transportation,World
49,DWC2,gamma,1.94479,11.3174,24.4842,200,Transportation,World
49,Scint2,gamma,1.94479,16.0427,34.7632,597.5,Transportation,World
49,Phantom,gamma,1.56472,6.24252,10.1909,-365,Transportation,World
49,Scint1,gamma,1.56472,8.87447,14.5282,-202.5,Transportation,World
49,DWC1,gamma,1.56472,11.3445,18.5986,-50,Transportation,World
49,DWC2,gamma,1.56472,15.3936,25.2714,200,Transportation,World
49,Scint2,gamma,1.56472,21.8317,35.8812,597.5,Transportation,World
49,Phantom,gamma,6.1832,8.52821,8.83408,-365,Transportation,World
49,Scint1,gamma,6.1832,12.1342,12.593,-202.5,Transportation,World
49,DWC1,gamma,6.1832,15.5183,16.1206,-50,Transportation,World
49,DWC2,gamma,6.1832,21.0661,21.9036,200,Transportation,World
49,Scint2,gamma,6.1832,29.887,31.0985,597.5,Transportation,World
49,Phantom,gamma,52.5447,4.51058,9.95303,-365,Transportation,World
49,Scint1,e+,35.3594,-15.0851,0.814366,-202.5,Transportation,World
49,DWC1,e+,34.3989,-28.186,-13.4091,-50,Transportation,World
49,DWC2,e+,34.3277,-51.2482,-35.8842,200,Transportation,World
49,Scint1,gamma,1.84593,1.16071,-1.75411,-202.5,Transportation,World
49,DWC1,gamma,1.84593,-2.37624,-15.2437,-50,Transportation,World
49,DWC2,gamma,1.84593,-8.17452,-37.3579,200,Transportation,World
49,Phantom,gamma,2.09968,3.98778,9.89546,-365,Transportation,World
49,Scint1,gamma,1.88665,33.5401,-11.3133,-202.5,Transportation,World
49,DWC1,gamma,1.88665,62.0354,-31.9112,-50,Transportation,World
49,Phantom,gamma,1.39041,6.13765,6.59623,-365,Transportation,World
49,Phantom,gamma,32.0907,4.94408,4.39559,-365,Transportation,World
49,Scint1,gamma,32.0907,7.02282,6.26858,-202.5,Transportation,World
49,DWC1,gamma,32.0907,8.97364,8.02631,-50,Transportation,World
49,DWC2,gamma,32.0907,12.1717,10.9078,200,Transportation,World
49,Scint2,gamma,32.0907,17.2566,15.4895,597.5,Transportation,World
49,Phantom,gamma,4.325,4.69685,3.97435,-365,Transportation,World
49,Scint1,gamma,4.325,6.67061,5.66846,-202.5,Transportation,World
49,DWC1,gamma,4.325,8.5229,7.25831,-50,Transportation,World
49,DWC2,gamma,4.325,11.5595,9.86462,200,Transportation,World
49,Scint2,gamma,4.325,16.3876,14.0087,597.5,Transportation,World
49,Phantom,gamma,6.31308,3.80456,1.53342,-365,Transportation,World
49,Scint1,gamma,6.31308,5.39981,2.19224,-202.5,Transportation,World
49,DWC1,gamma,6.31308,6.89689,2.81051,-50,Transportation,World
49,DWC2,gamma,6.31308,9.35112,3.82407,200,Transportation,World
49,Scint2,gamma,6.31308,13.2533,5.43563,597.5,Transportation,World
49,Collimator,gamma,1.11259,-3.9225,10.6824,-575,Transportation,World
49,Collimator,e-,16.3846,-37.7897,20.1681,-575,Transportation,World
49,Collimator,gamma,20.7239,29.4809,30.3818,-575,Transportation,World
49,Phantom,gamma,3.52971,16.1855,1.12668,-365,Transportation,World
49,Scint1,gamma,3.52971,23.0708,1.56798,-202.5,Transportation,World
49,DWC1,gamma,3.52971,29.5324,1.98212,-50,Transportation,World
49,DWC2,gamma,3.52971,40.1252,2.66105,200,Transportation,World
49,Collimator,gamma,4.05773,19.3388,35.933,-575,Transportation,World
49,Phantom,gamma,80.1213,-13.6614,8.86859,-365,Transportation,World
49,Scint1,gamma,80.1213,-19.4549,12.6399,-202.5,Transportation,World
49,DWC1,gamma,80.1213,-24.8918,16.1792,-50,Transportation,World
49,DWC2,gamma,80.1213,-33.8049,21.9813,200,Transportation,World
49,Scint2,gamma,80.1213,-47.9766,31.2066,597.5,Transportation,World
